,timestamp,PM2.5,humidity,temperature
5007,22/12/2020 03:00,104.0,63.9,15.8
5008,22/12/2020 04:00,106.5,65.9,15.7
5009,22/12/2020 05:00,125.0,67.7,15.5
5010,22/12/2020 06:00,139.0,69.0,15.5
5011,22/12/2020 07:00,130.6,70.9,15.4
5012,22/12/2020 08:00,128.6,71.1,15.6
5013,22/12/2020 09:00,120.9,64.3,16.3
5014,22/12/2020 10:00,85.1,50.8,17.2
5015,22/12/2020 11:00,114.8,45.7,18.2
5016,22/12/2020 12:00,81.2,43.6,19.2
5017,22/12/2020 13:00,71.5,41.8,19.7
5018,22/12/2020 14:00,86.1,44.5,20.4
5019,22/12/2020 15:00,78.7,45.6,20.7
5020,22/12/2020 16:00,78.8,47.1,20.7
5021,22/12/2020 17:00,81.7,49.1,20.3
5022,22/12/2020 18:00,86.1,51.2,19.9
5023,22/12/2020 19:00,90.5,53.0,19.7
5024,22/12/2020 20:00,103.8,52.7,19.7
5025,22/12/2020 21:00,115.1,50.5,19.6
5026,22/12/2020 22:00,120.1,49.7,19.4
5027,22/12/2020 23:00,114.8,49.6,19.2
5028,23/12/2020 00:00,117.0,48.3,19.0
5029,23/12/2020 01:00,113.8,50.5,18.8
5030,23/12/2020 02:00,126.2,52.3,18.6
5031,23/12/2020 03:00,144.0,54.5,18.5
5032,23/12/2020 04:00,176.1,59.1,18.3
5033,23/12/2020 05:00,185.1,62.6,18.1
5034,23/12/2020 06:00,163.0,63.4,18.0
5035,23/12/2020 07:00,129.9,62.8,18.1
5036,23/12/2020 08:00,103.2,63.9,18.3
5037,23/12/2020 09:00,89.4,64.7,18.5
5038,23/12/2020 10:00,88.7,63.6,18.8
5039,23/12/2020 11:00,91.0,62.1,19.4
5040,23/12/2020 12:00,112.7,61.2,19.7
5041,23/12/2020 13:00,105.8,60.4,20.0
5042,23/12/2020 14:00,109.0,59.9,20.2
5043,23/12/2020 15:00,128.1,60.3,20.2
5044,23/12/2020 16:00,135.5,62.8,20.2
5045,23/12/2020 17:00,120.6,67.0,19.7
5046,23/12/2020 18:00,112.1,68.9,19.1
5047,23/12/2020 19:00,99.4,69.1,18.9
5048,23/12/2020 20:00,103.8,69.8,19.0
5049,23/12/2020 21:00,111.1,71.5,18.8
5050,23/12/2020 22:00,133.8,72.6,18.5
5051,23/12/2020 23:00,116.4,72.9,18.4
5052,24/12/2020 00:00,117.4,74.1,18.0
5053,24/12/2020 01:00,155.0,77.6,17.4
5054,24/12/2020 02:00,143.2,80.0,16.7
5055,24/12/2020 03:00,97.8,77.5,16.9
5056,24/12/2020 04:00,120.1,77.1,16.8
5057,24/12/2020 05:00,91.5,77.3,16.8
5058,24/12/2020 06:00,54.9,75.0,17.0
5059,24/12/2020 07:00,66.2,75.1,17.0
5060,24/12/2020 08:00,68.5,73.9,17.3
5061,24/12/2020 09:00,59.3,69.9,17.9
5062,24/12/2020 10:00,53.8,63.9,18.7
5063,24/12/2020 11:00,60.5,60.7,19.4
5064,24/12/2020 12:00,67.9,57.7,20.2
5065,24/12/2020 13:00,72.3,55.6,20.8
5066,24/12/2020 14:00,69.5,52.9,21.3
5067,24/12/2020 15:00,67.3,52.3,21.5
5068,24/12/2020 16:00,70.4,52.3,21.7
5069,24/12/2020 17:00,73.0,54.1,21.4
5070,24/12/2020 18:00,81.7,56.5,21.0
5071,24/12/2020 19:00,91.5,58.2,20.8
5072,24/12/2020 20:00,126.0,63.1,20.3
5073,24/12/2020 21:00,153.9,66.8,20.1
5074,24/12/2020 22:00,169.5,68.4,19.8
5075,24/12/2020 23:00,165.0,70.6,19.3
5076,25/12/2020 00:00,159.4,72.6,19.0
5077,25/12/2020 01:00,149.8,72.8,19.2
5078,25/12/2020 02:00,158.8,74.1,19.0
5079,25/12/2020 03:00,215.2,74.5,18.8
5080,25/12/2020 04:00,257.0,76.8,18.4
5081,25/12/2020 05:00,227.6,79.4,18.4
5082,25/12/2020 06:00,226.4,79.3,18.5
5083,25/12/2020 07:00,219.0,80.0,18.5
5084,25/12/2020 08:00,175.8,75.3,18.7
5085,25/12/2020 09:00,146.3,69.0,19.0
5086,25/12/2020 10:00,119.2,63.7,19.7
5087,25/12/2020 11:00,95.2,59.2,20.4
5088,25/12/2020 12:00,101.2,57.7,21.2
5089,25/12/2020 13:00,110.7,56.9,21.7
5090,25/12/2020 14:00,121.0,56.6,22.0
5091,25/12/2020 15:00,127.8,56.8,22.0
5092,25/12/2020 16:00,151.0,60.1,21.8
5093,25/12/2020 17:00,146.5,62.2,21.5
5094,25/12/2020 18:00,177.2,65.3,21.1
5095,25/12/2020 19:00,222.9,71.1,20.4
5096,25/12/2020 20:00,238.8,71.8,19.9
5097,25/12/2020 21:00,159.6,74.0,19.6
5098,25/12/2020 22:00,124.9,74.1,19.2
5099,25/12/2020 23:00,111.9,76.5,18.8
5100,26/12/2020 00:00,102.4,78.5,18.5
5101,26/12/2020 01:00,106.0,80.1,18.3
5102,26/12/2020 02:00,121.4,80.7,18.3
5103,26/12/2020 03:00,111.5,78.9,18.6
5104,26/12/2020 04:00,109.8,78.4,18.8
5105,26/12/2020 05:00,103.5,78.6,18.9
5106,26/12/2020 06:00,109.2,79.6,18.9
5107,26/12/2020 07:00,115.5,79.9,19.0
5108,26/12/2020 08:00,129.7,79.8,19.2
5109,26/12/2020 09:00,176.0,81.3,18.8
5110,26/12/2020 10:00,186.5,78.9,19.2
5111,26/12/2020 11:00,192.2,76.1,19.4
5112,26/12/2020 12:00,206.4,75.1,19.5
5113,26/12/2020 13:00,218.0,73.6,20.1
5114,26/12/2020 14:00,188.0,68.6,21.2
5115,26/12/2020 15:00,158.3,67.8,21.6
5116,26/12/2020 16:00,158.6,68.1,21.6
5117,26/12/2020 17:00,174.9,68.9,21.6
5118,26/12/2020 18:00,224.1,71.7,21.2
5119,26/12/2020 19:00,212.6,73.0,21.1
5120,26/12/2020 20:00,195.7,73.2,20.9
5121,26/12/2020 21:00,210.0,74.8,20.6
5122,26/12/2020 22:00,228.8,76.6,20.6
5123,26/12/2020 23:00,217.9,80.2,20.4
5124,27/12/2020 00:00,195.2,81.9,20.3
5125,27/12/2020 01:00,190.4,83.4,20.1
5126,27/12/2020 02:00,178.3,84.0,20.1
5127,27/12/2020 03:00,174.7,84.6,20.1
5128,27/12/2020 04:00,160.1,84.8,20.2
5129,27/12/2020 05:00,156.9,85.8,20.1
5130,27/12/2020 06:00,153.2,88.5,19.8
5131,27/12/2020 07:00,149.9,89.2,19.8
5132,27/12/2020 08:00,212.5,90.7,19.0
5133,27/12/2020 09:00,220.0,90.1,18.8
5134,27/12/2020 10:00,208.5,89.2,19.1
5135,27/12/2020 11:00,212.5,88.6,19.5
5136,27/12/2020 12:00,220.7,86.9,20.0
5137,27/12/2020 13:00,226.8,87.1,20.2
5138,27/12/2020 14:00,230.3,86.2,20.7
5139,27/12/2020 15:00,230.0,84.5,21.0
5140,27/12/2020 16:00,269.0,84.4,21.1
5141,27/12/2020 17:00,226.4,83.9,21.3
5142,27/12/2020 18:00,240.0,86.0,20.6
5143,27/12/2020 19:00,246.0,86.0,20.8
5144,27/12/2020 20:00,216.8,87.5,20.7
5145,27/12/2020 21:00,239.8,88.7,20.6
5146,27/12/2020 22:00,219.4,88.0,20.9
5147,27/12/2020 23:00,196.0,89.3,20.6
5148,28/12/2020 00:00,191.4,89.9,20.6
5149,28/12/2020 01:00,151.3,89.5,20.6
5150,28/12/2020 02:00,149.6,89.4,20.4
5151,28/12/2020 03:00,157.2,90.2,20.2
5152,28/12/2020 04:00,133.8,90.6,20.1
5153,28/12/2020 05:00,119.7,90.2,20.2
5154,28/12/2020 06:00,124.5,90.1,20.2
5155,28/12/2020 07:00,118.5,89.7,20.2
5156,28/12/2020 08:00,103.0,88.8,20.5
5157,28/12/2020 09:00,93.5,88.0,20.8
5158,28/12/2020 10:00,101.0,85.6,21.6
5159,28/12/2020 11:00,133.3,84.4,22.0
5160,28/12/2020 12:00,112.2,82.0,22.8
5161,28/12/2020 13:00,104.0,79.4,23.6
5162,28/12/2020 14:00,94.2,77.0,24.2
5163,28/12/2020 15:00,92.7,75.8,24.6
5164,28/12/2020 16:00,100.4,76.5,24.7
5165,28/12/2020 17:00,95.1,77.2,24.6
5166,28/12/2020 18:00,128.1,81.3,23.6
5167,28/12/2020 19:00,143.0,84.9,22.6
5168,28/12/2020 20:00,118.5,85.8,22.0
5169,28/12/2020 21:00,88.0,85.9,21.5
5170,28/12/2020 22:00,79.4,85.5,21.5
5171,28/12/2020 23:00,87.3,86.5,21.4
5172,29/12/2020 00:00,78.8,87.0,21.4
5173,29/12/2020 01:00,70.9,87.4,21.4
5174,29/12/2020 02:00,83.1,88.0,21.3
5175,29/12/2020 03:00,66.8,89.1,21.0
5176,29/12/2020 04:00,50.4,90.1,20.7
5177,29/12/2020 05:00,49.8,89.6,20.8
5178,29/12/2020 06:00,58.1,88.9,21.0
5179,29/12/2020 07:00,66.8,88.7,21.0
5180,29/12/2020 08:00,70.1,88.0,21.1
5181,29/12/2020 09:00,66.3,86.3,21.4
5182,29/12/2020 10:00,60.7,83.5,22.2
5183,29/12/2020 11:00,55.6,77.1,23.9
5184,29/12/2020 12:00,46.5,71.3,25.1
5185,29/12/2020 13:00,42.0,67.5,26.0
5186,29/12/2020 14:00,30.7,65.7,26.2
5187,29/12/2020 15:00,37.8,66.2,26.1
5188,29/12/2020 16:00,39.8,66.7,26.1
5189,29/12/2020 17:00,45.5,67.8,25.7
5190,29/12/2020 18:00,52.1,72.2,24.8
5191,29/12/2020 19:00,64.7,75.5,24.2
5192,29/12/2020 20:00,64.5,76.5,23.8
5193,29/12/2020 21:00,66.6,77.4,23.6
5194,29/12/2020 22:00,64.3,78.6,23.2
5195,29/12/2020 23:00,59.3,81.3,22.5
5196,30/12/2020 00:00,75.5,82.8,22.2
5197,30/12/2020 01:00,66.5,83.7,22.1
5198,30/12/2020 02:00,57.5,73.8,20.9
5199,30/12/2020 03:00,31.6,62.9,19.9
5200,30/12/2020 04:00,27.4,59.1,19.3
5201,30/12/2020 05:00,25.6,55.8,18.8
5202,30/12/2020 06:00,25.7,54.7,18.4
5203,30/12/2020 07:00,19.9,51.0,18.1
5204,30/12/2020 08:00,17.7,48.1,18.0
5205,30/12/2020 09:00,24.0,47.5,18.0
5206,30/12/2020 10:00,22.1,46.8,18.0
5207,30/12/2020 11:00,20.4,45.2,18.2
5208,30/12/2020 12:00,18.0,42.8,18.6
5209,30/12/2020 13:00,27.9,41.4,18.8
5210,30/12/2020 14:00,21.0,42.0,18.8
5211,30/12/2020 15:00,30.1,42.9,18.7
5212,30/12/2020 16:00,40.7,42.6,18.7
5213,30/12/2020 17:00,39.2,44.3,18.4
5214,30/12/2020 18:00,47.8,45.3,18.1
5215,30/12/2020 19:00,56.4,45.6,17.9
5216,30/12/2020 20:00,66.8,46.7,17.6
5217,30/12/2020 21:00,57.2,48.4,17.2
5218,30/12/2020 22:00,47.4,48.5,16.8
5219,30/12/2020 23:00,44.1,48.6,16.3
5220,31/12/2020 00:00,41.7,48.5,15.8
5221,31/12/2020 01:00,48.6,50.5,15.3
5222,31/12/2020 02:00,48.2,50.4,14.8
5223,31/12/2020 03:00,53.1,50.6,14.4
5224,31/12/2020 04:00,47.3,49.4,14.1
5225,31/12/2020 05:00,48.0,48.7,14.0
5226,31/12/2020 06:00,42.4,48.0,13.8
5227,31/12/2020 07:00,39.9,47.5,13.8
5228,31/12/2020 08:00,38.9,46.5,13.8
5229,31/12/2020 09:00,40.1,44.7,14.1
5230,31/12/2020 10:00,38.2,42.0,14.8
5231,31/12/2020 11:00,40.0,38.6,15.6
5232,31/12/2020 12:00,48.8,36.4,16.3
5233,31/12/2020 13:00,36.5,34.1,17.2
5234,31/12/2020 14:00,41.1,33.9,17.6
5235,31/12/2020 15:00,44.6,34.3,17.7
5236,31/12/2020 16:00,52.8,36.3,17.5
5237,31/12/2020 17:00,68.8,38.2,17.3
5238,31/12/2020 18:00,54.9,40.0,16.8
5239,31/12/2020 19:00,56.9,40.9,16.4
5240,31/12/2020 20:00,66.7,43.8,16.0
5241,31/12/2020 21:00,79.9,49.0,15.4
5242,31/12/2020 22:00,68.7,58.7,14.6
5243,31/12/2020 23:00,66.2,60.7,14.3
5244,01/01/2021 00:00,61.5,61.2,14.1
5245,01/01/2021 01:00,72.2,59.3,13.8
5246,01/01/2021 02:00,60.1,55.1,13.5
5247,01/01/2021 03:00,109.4,60.9,13.1
5248,01/01/2021 04:00,97.75,59.8,12.4
5249,01/01/2021 05:00,86.1,57.4,11.7
5250,01/01/2021 06:00,68.4,56.4,11.2
5251,01/01/2021 07:00,81.3,59.6,10.8
5252,01/01/2021 08:00,77.9,57.5,10.9
5253,01/01/2021 09:00,86.5,46.8,12.3
5254,01/01/2021 10:00,53.0,38.9,13.3
5255,01/01/2021 11:00,48.6,35.6,14.4
5256,01/01/2021 12:00,54.9,33.5,15.4
5257,01/01/2021 13:00,49.8,30.9,16.3
5258,01/01/2021 14:00,46.6,31.0,17.1
5259,01/01/2021 15:00,50.4,31.0,17.2
5260,01/01/2021 16:00,47.7,30.4,17.3
5261,01/01/2021 17:00,58.4,32.2,16.9
5262,01/01/2021 18:00,67.1,35.2,16.2
5263,01/01/2021 19:00,82.75,39.4,15.5
5264,01/01/2021 20:00,98.4,41.8,15.3
5265,01/01/2021 21:00,105.8,43.4,15.0
5266,01/01/2021 22:00,111.4,45.8,14.6
5267,01/01/2021 23:00,131.1,49.5,14.2
5268,02/01/2021 00:00,155.1,52.8,13.9
5269,02/01/2021 01:00,177.5,59.4,13.7
5270,02/01/2021 02:00,205.3,58.2,13.2
5271,02/01/2021 03:00,232.7,60.8,12.9
5272,02/01/2021 04:00,193.8,64.8,12.5
5273,02/01/2021 05:00,208.3,67.1,12.3
5274,02/01/2021 06:00,204.2,66.2,12.0
5275,02/01/2021 07:00,146.4,63.7,11.6
5276,02/01/2021 08:00,126.5,58.7,12.1
5277,02/01/2021 09:00,142.2,58.5,13.2
5278,02/01/2021 10:00,154.6,55.6,14.0
5279,02/01/2021 11:00,143.5,51.0,15.3
5280,02/01/2021 12:00,136.0,48.4,16.6
5281,02/01/2021 13:00,116.9,44.2,17.6
5282,02/01/2021 14:00,97.9,40.3,18.4
5283,02/01/2021 15:00,99.2,39.9,18.6
5284,02/01/2021 16:00,105.5,40.4,18.6
5285,02/01/2021 17:00,112.5,41.7,18.5
5286,02/01/2021 18:00,150.0,46.1,17.6
5287,02/01/2021 19:00,152.5,48.3,16.9
5288,02/01/2021 20:00,173.8,52.6,16.3
5289,02/01/2021 21:00,189.2,52.7,16.1
5290,02/01/2021 22:00,154.6,54.0,15.7
5291,02/01/2021 23:00,106.6,59.0,15.1
5292,03/01/2021 00:00,118.5,63.2,14.6
5293,03/01/2021 01:00,121.9,67.7,14.3
5294,03/01/2021 02:00,160.7,70.6,13.8
5295,03/01/2021 03:00,178.2,73.1,13.5
5296,03/01/2021 04:00,188.1,73.9,13.5
5297,03/01/2021 05:00,221.4,71.0,12.7
5298,03/01/2021 06:00,213.9,69.6,12.2
5299,03/01/2021 07:00,220.2,68.6,12.2
5300,03/01/2021 08:00,183.0,66.2,12.9
5301,03/01/2021 09:00,242.7,68.0,13.8
5302,03/01/2021 10:00,235.5,66.2,14.9
5303,03/01/2021 11:00,200.8,60.2,16.3
5304,03/01/2021 12:00,171.6,53.3,17.6
5305,03/01/2021 13:00,168.5,53.0,18.2
5306,03/01/2021 14:00,116.1,48.4,19.2
5307,03/01/2021 15:00,90.0,46.2,19.0
5308,03/01/2021 16:00,74.4,48.2,18.2
5309,03/01/2021 17:00,71.6,47.9,17.8
5310,03/01/2021 18:00,77.5,49.6,17.4
5311,03/01/2021 19:00,83.3,53.4,17.1
5312,03/01/2021 20:00,87.5,55.7,17.0
5313,03/01/2021 21:00,92.2,55.8,17.0
5314,03/01/2021 22:00,117.5,56.7,16.9
5315,03/01/2021 23:00,139.1,55.6,16.6
5316,04/01/2021 00:00,132.4,55.4,16.4
5317,04/01/2021 01:00,167.0,55.7,16.4
5318,04/01/2021 02:00,150.6,55.2,16.3
5319,04/01/2021 03:00,155.3,57.1,16.2
5320,04/01/2021 04:00,185.8,59.6,16.1
5321,04/01/2021 05:00,180.7,60.4,16.0
5322,04/01/2021 06:00,167.5,62.0,16.0
5323,04/01/2021 07:00,154.2,63.1,15.6
5324,04/01/2021 08:00,165.3,62.4,15.9
5325,04/01/2021 09:00,167.0,60.3,16.4
5326,04/01/2021 10:00,184.3,55.6,17.0
5327,04/01/2021 11:00,130.8,49.4,17.7
5328,04/01/2021 12:00,121.1,46.6,18.2
5329,04/01/2021 13:00,111.1,44.0,18.9
5330,04/01/2021 14:00,104.8,42.6,19.4
5331,04/01/2021 15:00,101.6,43.3,19.6
5332,04/01/2021 16:00,107.5,44.4,19.6
5333,04/01/2021 17:00,112.4,45.6,19.6
5334,04/01/2021 18:00,125.1,48.0,19.1
5335,04/01/2021 19:00,166.3,51.7,18.6
5336,04/01/2021 20:00,194.1,56.2,17.6
5337,04/01/2021 21:00,225.6,59.7,17.0
5338,04/01/2021 22:00,226.6,61.4,16.6
5339,04/01/2021 23:00,235.6,62.2,16.5
5340,05/01/2021 00:00,250.0,63.9,16.5
5341,05/01/2021 01:00,239.0,61.2,17.3
5342,05/01/2021 02:00,235.0,63.6,17.4
5343,05/01/2021 03:00,251.0,67.1,17.3
5344,05/01/2021 04:00,231.0,71.1,16.9
5345,05/01/2021 05:00,252.0,72.3,16.7
5346,05/01/2021 06:00,234.0,71.7,16.5
5347,05/01/2021 07:00,253.0,71.0,16.4
5348,05/01/2021 08:00,261.0,71.4,16.6
5349,05/01/2021 09:00,251.0,73.5,16.6
5350,05/01/2021 10:00,248.0,67.1,17.4
5351,05/01/2021 11:00,234.0,63.8,18.2
5352,05/01/2021 12:00,252.0,63.1,18.7
5353,05/01/2021 13:00,248.0,62.9,19.1
5354,05/01/2021 14:00,241.0,62.6,19.1
5355,05/01/2021 15:00,258.0,62.5,19.1
5356,05/01/2021 16:00,232.0,62.7,19.2
5357,05/01/2021 17:00,242.0,64.5,19.0
5358,05/01/2021 18:00,192.9,65.3,18.8
5359,05/01/2021 19:00,186.5,65.9,18.7
5360,05/01/2021 20:00,183.7,67.8,18.5
5361,05/01/2021 21:00,176.1,68.9,18.4
5362,05/01/2021 22:00,176.7,70.0,18.2
5363,05/01/2021 23:00,180.3,72.3,17.8
5364,06/01/2021 00:00,187.1,74.3,17.6
5365,06/01/2021 01:00,182.6,75.6,17.1
5366,06/01/2021 02:00,176.2,73.7,17.0
5367,06/01/2021 03:00,167.3,73.5,16.8
5368,06/01/2021 04:00,179.3,73.7,16.6
5369,06/01/2021 05:00,170.4,73.9,16.3
5370,06/01/2021 06:00,162.8,72.6,16.4
5371,06/01/2021 07:00,165.2,71.8,16.4
5372,06/01/2021 08:00,167.5,70.8,16.5
5373,06/01/2021 09:00,169.6,68.8,16.7
5374,06/01/2021 10:00,156.7,68.0,16.8
5375,06/01/2021 11:00,144.6,65.8,17.0
5376,06/01/2021 12:00,170.9,68.1,16.9
5377,06/01/2021 13:00,183.0,68.5,17.0
5378,06/01/2021 14:00,172.5,67.0,17.3
5379,06/01/2021 15:00,169.2,65.8,17.6
5380,06/01/2021 16:00,187.4,65.4,17.7
5381,06/01/2021 17:00,177.8,66.0,17.6
5382,06/01/2021 18:00,192.6,67.5,17.3
5383,06/01/2021 19:00,206.2,68.1,17.2
5384,06/01/2021 20:00,239.2,70.4,17.0
5385,06/01/2021 21:00,252.0,71.8,16.9
5386,06/01/2021 22:00,234.0,72.3,16.8
5387,06/01/2021 23:00,249.0,72.2,16.8
5388,07/01/2021 00:00,241.5,71.5,16.7
5389,07/01/2021 01:00,255.0,71.9,16.6
5390,07/01/2021 02:00,258.0,73.9,16.4
5391,07/01/2021 03:00,240.3,73.4,16.2
5392,07/01/2021 04:00,229.6,73.3,16.1
5393,07/01/2021 05:00,237.4,74.2,15.8
5394,07/01/2021 06:00,225.0,69.3,15.7
5395,07/01/2021 07:00,190.7,67.9,15.5
5396,07/01/2021 08:00,223.4,73.8,14.6
5397,07/01/2021 09:00,238.3,78.3,13.8
5398,07/01/2021 10:00,203.7,75.6,13.8
5399,07/01/2021 11:00,171.4,73.7,13.9
5400,07/01/2021 12:00,107.4,70.7,14.3
5401,07/01/2021 13:00,88.7,67.6,14.6
5402,07/01/2021 14:00,74.5,66.1,14.7
5403,07/01/2021 15:00,64.3,65.8,14.7
5404,07/01/2021 16:00,69.8,66.8,14.5
5405,07/01/2021 17:00,68.8,67.0,14.3
5406,07/01/2021 18:00,60.0,68.3,14.0
5407,07/01/2021 19:00,61.0,70.0,13.7
5408,07/01/2021 20:00,60.6,71.3,13.4
5409,07/01/2021 21:00,55.7,72.2,13.1
5410,07/01/2021 22:00,40.7,73.4,12.8
5411,07/01/2021 23:00,32.5,72.7,12.7
5412,08/01/2021 00:00,24.6,73.8,12.4
5413,08/01/2021 01:00,23.6,74.0,11.9
5414,08/01/2021 02:00,20.1,71.3,11.9
5415,08/01/2021 03:00,14.3,68.8,11.8
5416,08/01/2021 04:00,11.9,67.6,11.4
5417,08/01/2021 05:00,8.9,66.9,11.1
5418,08/01/2021 06:00,6.0,65.8,11.0
5419,08/01/2021 07:00,4.7,66.3,10.8
5420,08/01/2021 08:00,5.7,68.1,10.7
5421,08/01/2021 09:00,6.3,62.7,11.0
5422,08/01/2021 10:00,7.7,59.1,11.0
5423,08/01/2021 11:00,9.1,57.0,11.3
5424,08/01/2021 12:00,14.5,55.6,11.6
5425,08/01/2021 13:00,13.1,55.2,12.0
5426,08/01/2021 14:00,16.4,54.2,12.1
5427,08/01/2021 15:00,11.5,53.4,12.3
5428,08/01/2021 16:00,13.8,54.3,12.3
5429,08/01/2021 17:00,22.7,53.6,12.1
5430,08/01/2021 18:00,24.8,54.3,11.9
5431,08/01/2021 19:00,35.3,55.1,11.8
5432,08/01/2021 20:00,36.8,54.8,11.5
5433,08/01/2021 21:00,36.6,56.1,11.3
5434,08/01/2021 22:00,45.4,58.1,10.9
5435,08/01/2021 23:00,49.6,58.2,10.6
5436,09/01/2021 00:00,55.9,58.5,10.3
5437,09/01/2021 01:00,51.8,58.1,10.2
5438,09/01/2021 02:00,34.3,57.6,9.9
5439,09/01/2021 03:00,28.2,57.2,9.9
5440,09/01/2021 04:00,30.8,56.9,9.7
5441,09/01/2021 05:00,30.6,56.0,9.6
5442,09/01/2021 06:00,27.4,53.6,9.5
5443,09/01/2021 07:00,28.9,54.8,9.6
5444,09/01/2021 08:00,32.1,55.1,9.8
5445,09/01/2021 09:00,31.9,52.2,10.1
5446,09/01/2021 10:00,31.9,48.9,10.5
5447,09/01/2021 11:00,37.0,48.4,10.6
5448,09/01/2021 12:00,41.9,48.1,11.0
5449,09/01/2021 13:00,43.4,46.1,11.5
5450,09/01/2021 14:00,38.5,46.5,11.3
5451,09/01/2021 15:00,40.9,45.9,11.4
5452,09/01/2021 16:00,50.5,45.2,11.8
5453,09/01/2021 17:00,54.6,45.7,11.7
5454,09/01/2021 18:00,74.9,46.9,11.6
5455,09/01/2021 19:00,69.15,46.7,11.7
5456,09/01/2021 20:00,63.4,46.6,11.7
5457,09/01/2021 21:00,62.15,46.9,11.6
5458,09/01/2021 22:00,60.9,46.8,11.4
5459,09/01/2021 23:00,45.0,43.9,11.1
5460,10/01/2021 00:00,64.9,43.6,10.9
5461,10/01/2021 01:00,52.5,44.1,10.6
5462,10/01/2021 02:00,33.8,44.2,10.5
5463,10/01/2021 03:00,32.4,44.3,10.3
5464,10/01/2021 04:00,36.8,47.2,10.2
5465,10/01/2021 05:00,32.8,47.6,10.1
5466,10/01/2021 06:00,31.2,47.9,10.1
5467,10/01/2021 07:00,35.6,50.4,10.0
5468,10/01/2021 08:00,37.7,51.4,10.0
5469,10/01/2021 09:00,36.9,49.6,10.4
5470,10/01/2021 10:00,48.9,47.1,10.9
5471,10/01/2021 11:00,60.9,44.7,11.4
5472,10/01/2021 12:00,49.8,44.9,11.7
5473,10/01/2021 13:00,62.2,44.8,11.9
5474,10/01/2021 14:00,88.7,45.2,12.1
5475,10/01/2021 15:00,120.2,45.9,12.3
5476,10/01/2021 16:00,97.5,46.3,12.4
5477,10/01/2021 17:00,112.4,47.0,12.3
5478,10/01/2021 18:00,86.1,47.9,12.3
5479,10/01/2021 19:00,85.0,48.4,12.4
5480,10/01/2021 20:00,83.2,48.8,12.4
5481,10/01/2021 21:00,113.6,50.1,12.5
5482,10/01/2021 22:00,110.6,52.4,12.4
5483,10/01/2021 23:00,130.5,54.3,12.4
5484,11/01/2021 00:00,115.8,54.0,12.3
5485,11/01/2021 01:00,104.5,55.3,12.1
5486,11/01/2021 02:00,69.4,51.9,11.9
5487,11/01/2021 03:00,40.5,49.1,11.7
5488,11/01/2021 04:00,49.6,51.1,11.6
5489,11/01/2021 05:00,65.8,54.1,11.3
5490,11/01/2021 06:00,55.4,49.4,11.3
5491,11/01/2021 07:00,40.2,46.5,11.5
5492,11/01/2021 08:00,49.7,46.9,11.7
5493,11/01/2021 09:00,49.0,50.9,11.7
5494,11/01/2021 10:00,48.9,49.4,12.1
5495,11/01/2021 11:00,31.5,42.6,12.5
5496,11/01/2021 12:00,30.7,37.9,13.3
5497,11/01/2021 13:00,54.3,37.7,13.7
5498,11/01/2021 14:00,65.5,35.6,14.3
5499,11/01/2021 15:00,49.1,30.4,14.7
5500,11/01/2021 16:00,111.0,30.8,14.9
5501,11/01/2021 17:00,114.9,33.1,14.9
5502,11/01/2021 18:00,118.8,34.8,14.7
5503,11/01/2021 19:00,63.9,40.7,14.5
5504,11/01/2021 20:00,72.3,53.6,13.8
5505,11/01/2021 21:00,75.0,55.2,13.6
5506,11/01/2021 22:00,71.3,55.5,13.7
5507,11/01/2021 23:00,52.7,39.5,13.8
5508,12/01/2021 00:00,59.8,43.7,13.5
5509,12/01/2021 01:00,79.8,55.2,13.3
5510,12/01/2021 02:00,66.9,45.9,13.4
5511,12/01/2021 03:00,56.9,42.6,13.2
5512,12/01/2021 04:00,63.3,46.5,12.8
5513,12/01/2021 05:00,53.8,49.1,12.7
5514,12/01/2021 06:00,44.9,48.6,12.7
5515,12/01/2021 07:00,41.1,48.3,12.6
5516,12/01/2021 08:00,50.1,48.6,12.9
5517,12/01/2021 09:00,47.9,45.7,13.6
5518,12/01/2021 10:00,41.4,36.4,14.4
5519,12/01/2021 11:00,34.0,35.0,15.3
5520,12/01/2021 12:00,35.7,35.0,16.4
5521,12/01/2021 13:00,33.0,28.0,17.1
5522,12/01/2021 14:00,33.5,27.0,17.8
5523,12/01/2021 15:00,37.8,29.0,17.7
5524,12/01/2021 16:00,43.0,30.0,17.4
5525,12/01/2021 17:00,47.9,33.0,17.2
5526,12/01/2021 18:00,47.2,32.0,16.8
5527,12/01/2021 19:00,55.6,32.6,16.5
5528,12/01/2021 20:00,61.7,35.4,16.4
5529,12/01/2021 21:00,70.0,37.1,16.2
5530,12/01/2021 22:00,95.3,43.0,15.6
5531,12/01/2021 23:00,90.3,43.8,15.4
5532,13/01/2021 00:00,84.7,44.6,15.3
5533,13/01/2021 01:00,96.5,48.4,14.8
5534,13/01/2021 02:00,107.3,52.2,14.6
5535,13/01/2021 03:00,126.9,55.4,14.0
5536,13/01/2021 04:00,175.0,61.3,13.4
5537,13/01/2021 05:00,139.9,59.4,13.4
5538,13/01/2021 06:00,142.1,60.2,13.0
5539,13/01/2021 07:00,143.6,62.3,12.5
5540,13/01/2021 08:00,174.0,62.5,12.9
5541,13/01/2021 09:00,174.2,54.1,14.2
5542,13/01/2021 10:00,142.0,48.0,15.7
5543,13/01/2021 11:00,107.1,40.2,17.1
